episode_id,scenario_type,priority_hint,policy,sample_idx,chosen_vendor_id,chosen_vendor_name,is_doordash_choice,total_cost,eta_min,rating,delivery_fee_usd,service_fee_pct,weights_json
episode_001,dominated,value,random_equation,19,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.4862688261431631, 0.4724030895736529, 0.029656545133180643, 0.011671539150003326]"
episode_001,dominated,value,random_equation,20,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.13817905259368748, 0.03508574870230886, 0.4523251707984624, 0.3744100279055412]"
episode_001,dominated,value,random_equation,21,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.23870540940909257, 0.00434225098627238, 0.32246827401275036, 0.43448406559188474]"
episode_001,dominated,value,random_equation,22,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.4682231886174947, 0.04550664442284047, 0.38198506034717666, 0.10428510661248831]"
episode_001,dominated,value,random_equation,23,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.16533053787049662, 0.35502970186217214, 0.46464929266861826, 0.014990467598712767]"
episode_001,dominated,value,random_equation,24,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.2319286877652824, 0.36617514281493496, 0.0931141864769891, 0.3087819829427937]"
episode_001,dominated,value,random_equation,25,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.12124118853664145, 0.39287624591131826, 0.3841377438835535, 0.10174482166848667]"
episode_001,dominated,value,random_equation,26,ep001_vendor_016,PrimeBite016,False,24.1,15,3.62,2.47,1.2,"[0.033793445561099755, 0.9445500152430523, 0.009711375584799944, 0.011945163611048113]"
episode_001,dominated,value,random_equation,27,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.03756248290083768, 0.031793698462651544, 0.7271195537314029, 0.20352426490510783]"
episode_001,dominated,value,random_equation,28,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.11497093028184154, 0.07931882529452153, 0.7066259244646396, 0.09908431995899736]"
episode_001,dominated,value,random_equation,29,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.17321167292471706, 0.6088461545553882, 0.08308628291179064, 0.1348558896081041]"
episode_001,dominated,value,random_equation,30,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.3499171783241048, 0.4857927298965704, 0.0942469026976632, 0.07004318908166154]"
episode_001,dominated,value,random_equation,31,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.6750317049851163, 0.04598936148064341, 0.1943540821143589, 0.08462485141988144]"
episode_001,dominated,value,random_equation,32,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.24468195248380836, 0.1860974472412927, 0.3966874202518464, 0.17253318002305254]"
episode_001,dominated,value,random_equation,33,ep001_vendor_016,PrimeBite016,False,24.1,15,3.62,2.47,1.2,"[0.04604596659366238, 0.8880626296317978, 0.03932708110119134, 0.02656432267334851]"
episode_001,dominated,value,random_equation,34,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.2832865098638386, 0.42858030673484254, 0.11081104969257342, 0.1773221337087453]"
episode_001,dominated,value,random_equation,35,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.11304281072679673, 0.031093872599301808, 0.2620789658187238, 0.5937843508551777]"
episode_001,dominated,value,random_equation,36,ep001_vendor_040,FeastDrop040,False,28.92,36,4.84,4.6,0.22,"[0.04381455571579849, 0.07847664171840527, 0.8424722146387882, 0.03523658792700808]"
episode_001,dominated,value,random_equation,37,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.2557530670128106, 0.214347800762543, 0.06028691030672098, 0.4696122219179254]"
episode_001,dominated,value,random_equation,38,ep001_vendor_016,PrimeBite016,False,24.1,15,3.62,2.47,1.2,"[0.05228929726550115, 0.6724094685913078, 0.008144829986026936, 0.26715640415716424]"
episode_001,dominated,value,random_equation,39,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.4577576875310078, 0.007518781946558145, 0.12195905640926744, 0.4127644741131666]"
episode_001,dominated,value,random_equation,40,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.28957355815585606, 0.124947596964087, 0.5578526587792484, 0.027626186100808532]"
episode_001,dominated,value,random_equation,41,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.07680575333593574, 0.6716966039036647, 0.14581420914339527, 0.10568343361700447]"
episode_001,dominated,value,random_equation,42,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.5085894664810902, 0.3974373030385428, 0.03200055069946859, 0.06197267978089845]"
episode_001,dominated,value,random_equation,43,ep001_vendor_030,RocketCart030,False,24.49,68,4.88,2.2,5.02,"[0.08902876776436075, 0.019835173923248423, 0.7835040847918849, 0.10763197352050595]"
episode_001,dominated,value,random_equation,44,ep001_vendor_030,RocketCart030,False,24.49,68,4.88,2.2,5.02,"[0.005653618032701475, 0.03700182971772407, 0.8541573614492074, 0.1031871908003672]"
episode_001,dominated,value,random_equation,45,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.14373067446807306, 0.06894870400656614, 0.21744561693402548, 0.5698750045913352]"
episode_001,dominated,value,random_equation,46,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.37569397614642863, 0.015001075622954817, 0.3237963366049706, 0.285508611625646]"
episode_001,dominated,value,random_equation,47,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.6804656616280591, 0.1966611976799657, 0.050600884319538963, 0.07227225637243621]"
episode_001,dominated,value,random_equation,48,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.43442299036729315, 0.23963763216795955, 0.2515033652016923, 0.07443601226305493]"
episode_001,dominated,value,random_equation,49,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.16711773380498424, 0.2453575957478091, 0.5082529030652537, 0.07927176738195296]"
episode_001,dominated,value,random_equation,50,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.0024268409447688716, 0.27140625015452957, 0.6208476380904676, 0.10531927081023393]"
episode_001,dominated,value,random_equation,51,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.18006979254355657, 0.31231666498331895, 0.3623920847035785, 0.14522145776954593]"
episode_001,dominated,value,random_equation,52,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.14541751099295935, 0.03035365250722616, 0.11712870782790513, 0.7071001286719094]"
episode_001,dominated,value,random_equation,53,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.17554795037222512, 0.12839717618451274, 0.5343781438220474, 0.16167672962121477]"
episode_001,dominated,value,random_equation,54,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.1562070884073178, 0.2888017382062593, 0.2327229479093884, 0.32226822547703454]"
episode_001,dominated,value,random_equation,55,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.29608508664648453, 0.5388875272127019, 0.15229764996891781, 0.012729736171895652]"
episode_001,dominated,value,random_equation,56,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.20857524518058987, 0.1744717859621869, 0.5210651968392552, 0.09588777201796816]"
episode_001,dominated,value,random_equation,57,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.029668250563078237, 0.1639439833252766, 0.5250275016969167, 0.28136026441472856]"
episode_001,dominated,value,random_equation,58,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.07069752552629924, 0.16152698495447562, 0.5573822847109691, 0.21039320480825613]"
episode_001,dominated,value,random_equation,59,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.01533050632988665, 0.03431066532727577, 0.03385720276079414, 0.9165016255820435]"
episode_001,dominated,value,random_equation,60,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.1400580670136327, 0.2091548464894883, 0.5448155037372908, 0.10597158275958811]"
episode_001,dominated,value,random_equation,61,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.30569936616556276, 0.20273913248785097, 0.12426435279043987, 0.3672971485561464]"
episode_001,dominated,value,random_equation,62,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.13343904690252187, 0.40190189039932195, 0.3606005757333012, 0.10405848696485505]"
episode_001,dominated,value,random_equation,63,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.1496271571908897, 0.12956574541754132, 0.4578656181370057, 0.26294147925456324]"
episode_001,dominated,value,random_equation,64,ep001_vendor_064,FeastFleet064,False,23.84,48,4.11,1.07,11.87,"[0.05459594108485271, 0.07624027147877824, 0.04637432799227315, 0.822789459444096]"
episode_001,dominated,value,random_equation,65,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.03621554503157114, 0.5074832448881609, 0.28966677534115776, 0.1666344347391101]"
episode_001,dominated,value,random_equation,66,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.0022316513232303855, 0.23471153569066003, 0.22154934176807878, 0.5415074712180308]"
episode_001,dominated,value,random_equation,67,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.2899659649127117, 0.555728535649879, 0.141598135389664, 0.012707364047745208]"
episode_001,dominated,value,random_equation,68,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.43359727798955383, 0.17946126191319403, 0.08539382882907949, 0.3015476312681725]"
episode_001,dominated,value,random_equation,69,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.09724678823879646, 0.11462593865118609, 0.5196877216519523, 0.2684395514580652]"
episode_001,dominated,value,random_equation,70,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.36026847880811796, 0.3021415877845351, 0.23384750269646412, 0.10374243071088288]"
episode_001,dominated,value,random_equation,71,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.3994837313159059, 0.09391680906971904, 0.050229512260514524, 0.45636994735386066]"
episode_001,dominated,value,random_equation,72,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.6426275651132893, 0.3229051591379541, 0.03382577946464998, 0.0006414962841064936]"
episode_001,dominated,value,random_equation,73,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.32329946477997745, 0.25994426069523924, 0.3640122127014008, 0.05274406182338268]"
episode_001,dominated,value,random_equation,74,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.29723412174036523, 0.5511010205720098, 0.040520961756505686, 0.11114389593111931]"
episode_001,dominated,value,random_equation,75,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.12965079190657328, 0.5169023415251096, 0.20952573706391212, 0.14392112950440505]"
episode_001,dominated,value,random_equation,76,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.2920921985386722, 0.296985743124781, 0.2515051784460038, 0.15941687989054293]"
episode_001,dominated,value,random_equation,77,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.37983943935649994, 0.329314082333481, 0.28763604964484896, 0.0032104286651702015]"
episode_001,dominated,value,random_equation,78,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.10450614851894749, 0.4496012463490545, 0.33326818357935534, 0.11262442155264271]"
episode_001,dominated,value,random_equation,79,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.057257075116247565, 0.26872907979376137, 0.18631663467497442, 0.48769721041501674]"
episode_001,dominated,value,random_equation,80,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.24867173332632003, 0.158142948750682, 0.43987492960335933, 0.15331038831963867]"
episode_001,dominated,value,random_equation,81,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.05851276426834367, 0.05022234579455642, 0.7655991356739753, 0.12566575426312473]"
episode_001,dominated,value,random_equation,82,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.3972906032433513, 0.1285798731655171, 0.14023991895417537, 0.3338896046369561]"
episode_001,dominated,value,random_equation,83,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.05766097477624935, 0.03971535492680223, 0.22408426787939423, 0.6785394024175542]"
episode_001,dominated,value,random_equation,84,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.550122518999219, 0.29425743679599653, 0.007731990615242256, 0.14788805358954224]"
episode_001,dominated,value,random_equation,85,ep001_vendor_040,FeastDrop040,False,28.92,36,4.84,4.6,0.22,"[0.003958868264322861, 0.053982938107725684, 0.9035961762561907, 0.038462017371760804]"
episode_001,dominated,value,random_equation,86,ep001_vendor_039,NoshFleet039,False,29.25,19,4.02,1.49,16.35,"[0.06204688591785227, 0.4212340593370801, 0.03556364646547211, 0.4811554082795955]"
episode_001,dominated,value,random_equation,87,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.23100433654207217, 0.04319623683962132, 0.3665719469807104, 0.35922747963759605]"
episode_001,dominated,value,random_equation,88,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.05004874169853346, 0.10831437761320252, 0.40389339384489187, 0.4377434868433722]"
episode_001,dominated,value,random_equation,89,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.3064086123185382, 0.2539204088490122, 0.10968051579058696, 0.3299904630418626]"
episode_001,dominated,value,random_equation,90,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.575429041757629, 0.2407652237466456, 0.14022827875480717, 0.04357745574091826]"
episode_001,dominated,value,random_equation,91,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.9710858573929653, 0.009089582468402715, 0.0016317475185139102, 0.018192812620117942]"
episode_001,dominated,value,random_equation,92,ep001_vendor_090,BlinkHub090,False,24.89,17,4.71,3.06,4.2,"[0.07953896036093643, 0.3029662432396869, 0.41710146247197233, 0.2003933339274043]"
episode_001,dominated,value,random_equation,93,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.5137633179058078, 0.03928355307074158, 0.02662147291732921, 0.4203316561061215]"
episode_001,dominated,value,random_equation,94,ep001_vendor_033,DashBite033,False,23.57,32,4.77,1.76,5.92,"[0.09233488894801875, 0.10220005194465057, 0.6186846711273629, 0.1867803879799678]"
episode_001,dominated,value,random_equation,95,ep001_vendor_008,GoNow008,False,23.83,65,4.81,0.99,4.91,"[0.18267803095158203, 0.028157695004842075, 0.5768106152846006, 0.21235365875897533]"
episode_001,dominated,value,random_equation,96,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.23471710335861493, 0.44008989325254433, 0.06886416326317196, 0.2563288401256688]"
episode_001,dominated,value,random_equation,97,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.8657211925417543, 0.06425221796238122, 0.05855598486903993, 0.011470604626824482]"
episode_001,dominated,value,random_equation,98,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.3254217947598442, 0.18746908745037558, 0.4055673077124473, 0.08154181007733291]"
episode_001,dominated,value,random_equation,99,ep001_vendor_001,NoshNow001,False,18.73,24,4.4,2.15,3.0,"[0.42894819073462853, 0.12992827748101973, 0.2849705566923824, 0.15615297509196946]"
episode_002,dominated,fast,price_first,,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,
episode_002,dominated,fast,eta_first,,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,
episode_002,dominated,fast,rating_first,,ep002_vendor_011,CityDrop011,False,28.17,60,4.88,6.91,12.03,
episode_002,dominated,fast,balanced_equation,,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,
episode_002,dominated,fast,random_equation,0,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.022059803525483437, 0.09046081630750506, 0.7640169090572188, 0.12346247110979273]"
episode_002,dominated,fast,random_equation,1,ep002_vendor_025,BlinkDrop025,False,24.95,41,4.68,1.74,10.49,"[0.17871524067135322, 0.007681952446145657, 0.4806064493015204, 0.33299635758098056]"
episode_002,dominated,fast,random_equation,2,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.1694294266806202, 0.7520783032767434, 1.3378699875821468e-05, 0.07847889134276063]"
episode_002,dominated,fast,random_equation,3,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.43340054520401433, 0.15027506211109615, 0.14107734615887274, 0.2752470465260168]"
episode_002,dominated,fast,random_equation,4,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.0860249101419077, 0.42490397162783733, 0.1252314452743543, 0.36383967295590064]"
episode_002,dominated,fast,random_equation,5,ep002_vendor_056,GoBite056,False,25.61,30,4.53,1.16,16.36,"[0.14105464524771338, 0.07724257328746276, 0.20697658204510072, 0.5747261994197231]"
episode_002,dominated,fast,random_equation,6,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.3479179011718308, 0.4156446033105098, 0.021037233359423525, 0.21540026215823574]"
episode_002,dominated,fast,random_equation,7,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.10773505289532302, 0.7407763623105712, 0.024796976034865758, 0.12669160875924]"
episode_002,dominated,fast,random_equation,8,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.19439357306773172, 0.09192134571641031, 0.6755017799073327, 0.038183301308525174]"
episode_002,dominated,fast,random_equation,9,ep002_vendor_056,GoBite056,False,25.61,30,4.53,1.16,16.36,"[0.005056402669298314, 0.2562798093467296, 0.24736200436944758, 0.4913017836145245]"
episode_002,dominated,fast,random_equation,10,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.255484337715721, 0.27779892263843137, 0.3027865712480687, 0.16393016839777902]"
episode_002,dominated,fast,random_equation,11,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.2615775325720308, 0.039801717585571286, 0.5777703156939944, 0.12085043414840338]"
episode_002,dominated,fast,random_equation,12,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.661816965691211, 0.11813010072575122, 0.21968407572735896, 0.0003688578556788393]"
episode_002,dominated,fast,random_equation,13,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.815395520053917, 0.10635382074477828, 0.03421084363049167, 0.044039815570812914]"
episode_002,dominated,fast,random_equation,14,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.5565001639983125, 0.21527020370401173, 0.131000250644611, 0.09722938165306476]"
episode_002,dominated,fast,random_equation,15,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.222727298379272, 0.32278841866500196, 0.023080330875994724, 0.43140395207973137]"
episode_002,dominated,fast,random_equation,16,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.08533883017553943, 0.31325046459436523, 0.32524673233084855, 0.2761639728992469]"
episode_002,dominated,fast,random_equation,17,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.7240866432012902, 0.08914569755353398, 0.1385555598457407, 0.04821209939943505]"
episode_002,dominated,fast,random_equation,18,ep002_vendor_056,GoBite056,False,25.61,30,4.53,1.16,16.36,"[0.03025766595638769, 0.2148388216578092, 0.11646634599144934, 0.6384371663943538]"
episode_002,dominated,fast,random_equation,19,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.16129811294589833, 0.30124842291379716, 0.32528361807112116, 0.21216984606918338]"
episode_002,dominated,fast,random_equation,20,ep002_vendor_089,DashLane089,False,23.5,35,4.51,1.43,11.92,"[0.3480241828928614, 0.015262314279676161, 0.45117195447656117, 0.1855415483509013]"
episode_002,dominated,fast,random_equation,21,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.21581467975413554, 0.2126071585176894, 0.011454602239335466, 0.5601235594888396]"
episode_002,dominated,fast,random_equation,22,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.23113129574233168, 0.07656276940512843, 0.575183832534084, 0.11712210231845584]"
episode_002,dominated,fast,random_equation,23,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.29997989429769695, 0.20078455981705576, 0.1279815974302116, 0.3712539484550357]"
episode_002,dominated,fast,random_equation,24,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.30535294010057595, 0.10041975884751396, 0.3788753305427458, 0.2153519705091643]"
episode_002,dominated,fast,random_equation,25,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.08934462718752224, 0.39177830183584766, 0.12876789099897668, 0.39010917997765343]"
episode_002,dominated,fast,random_equation,26,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.32070623185905134, 0.221788753553625, 0.2626726072565286, 0.1948324073307951]"
episode_002,dominated,fast,random_equation,27,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.13002987167548533, 0.22484701237001484, 0.06648403423130536, 0.5786390817231946]"
episode_002,dominated,fast,random_equation,28,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.6466975353737797, 0.03601659075616187, 0.1033688490592908, 0.2139170248107676]"
episode_002,dominated,fast,random_equation,29,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.41131165825978283, 0.08620695169103038, 0.31390126748451674, 0.1885801225646701]"
episode_002,dominated,fast,random_equation,30,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.20571562789091868, 0.12565671848611448, 0.02858828897958447, 0.6400393646433824]"
episode_002,dominated,fast,random_equation,31,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.5717972360035117, 0.04530910272376338, 0.20623623258394336, 0.17665742868878148]"
episode_002,dominated,fast,random_equation,32,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.172480227034149, 0.2619748947715865, 0.039714733815084675, 0.5258301443791799]"
episode_002,dominated,fast,random_equation,33,ep002_vendor_058,DashHub058,False,26.59,15,4.81,3.49,9.29,"[0.3199634377396665, 0.024885034959408584, 0.6306382153443146, 0.02451331195661018]"
episode_002,dominated,fast,random_equation,34,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.5963348112869044, 0.11841893850144847, 0.06416550867373591, 0.2210807415379113]"
episode_002,dominated,fast,random_equation,35,ep002_vendor_001,DashFleet001,False,21.66,26,4.29,1.74,5.43,"[0.3766698044776435, 0.5174611121997534, 0.032347174485501985, 0.07352190883710122]"
